         eV      barns         eV      barns         eV      barns
 ---------- ---------- ---------- ---------- ---------- ----------
 1.466600+6 1.875000+0 1.468400+6 2.162200+0 1.471500+6 2.260000+0
 1.474200+6 1.593900+0 1.476300+6 1.508300+0 1.477500+6 1.600000+0
 1.478000+6 1.814000+0 1.479800+6 2.235600+0 1.482400+6 1.514400+0
 1.484100+6 1.380000+0 1.485000+6 1.490000+0 1.488200+6 1.569400+0
 1.491000+6 2.125600+0 1.493900+6 1.398300+0 1.497300+6 2.113300+0
 1.500000+6 1.378300+0 1.500600+6 1.215000+0 1.504100+6 1.435000+0
 1.506500+6 1.355600+0 1.510000+6 1.538900+0 1.511800+6 1.398300+0
 1.514200+6 2.241700+0 1.516400+6 2.406700+0 1.519300+6 2.064400+0
 1.520400+6 2.272300+0 1.522800+6 2.333300+0 1.526100+6 2.938300+0
 1.528900+6 4.472200+0 1.530200+6 5.828800+0 1.531200+6 5.987900+0
 1.532300+6 5.156700+0 1.534000+6 3.341900+0 1.535400+6 2.620600+0
 1.538600+6 2.351900+0 1.539600+6 1.826100+0 1.541200+6 1.416700+0
 1.542100+6 1.276100+0 1.544900+6 1.410600+0 1.545400+6 1.612200+0
 1.547800+6 1.496100+0 1.549900+6 1.850600+0 1.552700+6 2.681700+0
 1.554500+6 3.182800+0 1.555900+6 2.926100+0 1.559200+6 2.797800+0
 1.561500+6 2.907800+0 1.563200+6 3.091200+0 1.564800+6 3.677600+0
 1.566900+6 4.111800+0 1.568700+6 3.543300+0 1.570900+6 2.211100+0
 1.572700+6 2.333300+0 1.574600+6 3.268300+0 1.577200+6 2.889400+0
 1.579700+6 3.084800+0 1.581100+6 3.415000+0 1.585800+6 2.547200+0
 1.588100+6 2.174300+0 1.590400+6 1.991100+0 1.592800+6 2.473900+0
 1.596800+6 3.763200+0 1.597900+6 3.286800+0 1.599500+6 3.329300+0
 1.601000+6 3.261100+0 1.603300+6 3.494400+0 1.604800+6 3.750000+0
 1.607100+6 3.561100+0 1.609300+6 3.722200+0 1.611700+6 2.900000+0
